appearance_id,cluster_id,canonical_name,inferred_designation,confidence_score,raw_name,norm_name,designation_raw,case_id,hearing_date,appearing_for,desig_inference_reason,name_selection_reason
2872,232,Shailja Kulshreshtha,AOR,0.95,Shailja Kulshreshtha,shailja kulshreshtha,A.O.R.,10916,2025-12-05,Union of India,unanimous_3plus+latest_agrees,most_frequent
478,233,Gnagurunathan,ADVOCATE,0.95,Gnagurunathan,gnagurunathan,Advocate,10157,2022-08-05,Intervenor,unanimous_3plus+latest_agrees,most_frequent
1164,233,Gnagurunathan,ADVOCATE,0.95,Gnagurunathan,gnagurunathan,advocate,10364,2021-05-18,State,unanimous_3plus+latest_agrees,most_frequent
1719,233,Gnagurunathan,ADVOCATE,0.95,Gnagurunathan,gnagurunathan,advocate,10547,2024-06-12,Petitioner,unanimous_3plus+latest_agrees,most_frequent
481,234,Mukul Rohgtagi,SENIOR,0.95,Mukul Rohgtagi,mukul rohgtagi,Sr. Advocate,10159,2019-06-26,Applicant,unanimous_3plus+latest_agrees,most_frequent
932,234,Mukul Rohgtagi,SENIOR,0.95,Mukul Rohgtagi,mukul rohgtagi,Senior Advocate,10299,2019-02-04,Applicant,unanimous_3plus+latest_agrees,most_frequent
1189,234,Mukul Rohgtagi,SENIOR,0.95,Mukul Rohgtagi,mukul rohgtagi,Sr. Adv.,10374,2025-07-02,Union of India,unanimous_3plus+latest_agrees,most_frequent
482,235,S. S. Sobti,AOR,0.95,S. S. Sobti,s s sobti,Advocate on Record,10159,2019-06-26,Applicant,unanimous_3plus+latest_agrees,longest(clean)
1797,235,S. S. Sobti,AOR,0.95,S. S. Sobti,s s sobti,Advocate on Record,10571,2018-01-28,Intervenor,unanimous_3plus+latest_agrees,longest(clean)
2680,235,S. S. Sobti,AOR,0.95,S. S. Sobti,s s sobti,Advocate-on-Record,10857,2021-07-05,State,unanimous_3plus+latest_agrees,longest(clean)
3545,235,S. S. Sobti,AOR,0.95,S. S. Sobti,s s sobti,AOR,11139,2021-04-02,Applicant,unanimous_3plus+latest_agrees,longest(clean)
3554,235,S. S. Sobti,AOR,0.95,S. S. Sobti,s s sobti,Advocate-on-Record,11141,2025-05-30,Respondent,unanimous_3plus+latest_agrees,longest(clean)
484,236,Sanjeev Kumar,AOR,0.95,Sanjeev Kumar,sanjeev kumar,A.O.R.,10160,2018-02-04,Respondent,unanimous_3plus+latest_agrees,most_frequent
1440,236,Sanjeev Kumar,AOR,0.95,Sanjeev Kumar,sanjeev kumar,Advocate-on-Record,10456,2022-01-19,State,unanimous_3plus+latest_agrees,most_frequent
1528,236,Sanjeev Kumar,AOR,0.95,Sanjeev Kumar,sanjeev kumar,A.O.R.,10484,2023-04-15,State,unanimous_3plus+latest_agrees,most_frequent
2606,236,Sanjeev Kumar,AOR,0.95,Sanjeev Kumar,sanjeev kumar,Advocate on Record,10833,2019-08-18,Applicant,unanimous_3plus+latest_agrees,most_frequent
2977,236,Sanjeev Kumar,AOR,0.95,Sanjeev Kumar,sanjeev kumar,AoR,10952,2019-12-18,Petitioner,unanimous_3plus+latest_agrees,most_frequent
3289,236,Sanjeev Kumar,AOR,0.95,Sanjev Kumar,sanjev kumar,AoR,11057,2021-07-03,Intervenor,unanimous_3plus+latest_agrees,most_frequent
3520,236,Sanjeev Kumar,AOR,0.95,Sanjeev Kumar,sanjeev kumar,AoR,11131,2022-07-13,Applicant,unanimous_3plus+latest_agrees,most_frequent
3584,236,Sanjeev Kumar,AOR,0.95,Sanjeev Kumar,sanjeev kumar,AOR,11151,2018-06-25,State,unanimous_3plus+latest_agrees,most_frequent
494,237,Naveen Kumar Jain,AOR,0.875,Naveen Kumar Jain,naveen kumar jain,AoR,10163,2022-03-23,Union of India,majority_75pct+latest_agrees,most_frequent
3252,237,Naveen Kumar Jain,AOR,0.875,Naveen Kumar Jain,naveen kumar jain,Advocate-on-Record,11044,2022-04-25,Union of India,majority_75pct+latest_agrees,most_frequent
500,238,Bhuvneshver Prasad Nadheria,AOR,0.95,Bhuvneshver Prasad Nadheria,bhuvneshver prasad nadheria,Advocate-on-Record,10165,2023-11-03,Intervenor,unanimous_3plus+latest_agrees,most_frequent
611,238,Bhuvneshver Prasad Nadheria,AOR,0.95,Bhuvneshver Prasad Nadheria,bhuvneshver prasad nadheria,Advocate on Record,10196,2022-04-13,Intervenor,unanimous_3plus+latest_agrees,most_frequent
2481,238,Bhuvneshver Prasad Nadheria,AOR,0.95,Bhuvneshver Prasad Nadheria,bhuvneshver prasad nadheria,AOR,10796,2018-04-04,Union of India,unanimous_3plus+latest_agrees,most_frequent
3363,238,Bhuvneshver Prasad Nadheria,AOR,0.95,Bhuvneshver Prasad Nadheria,bhuvneshver prasad nadheria,Advocate on Record,11081,2020-05-13,Intervenor,unanimous_3plus+latest_agrees,most_frequent
507,239,Saurabh Tiwari,SENIOR,0.875,Saurabh Tiwari,saurabh tiwari,Sr.Adv,10168,2024-08-29,Intervenor,majority_75pct+latest_agrees,most_frequent
686,239,Saurabh Tiwari,SENIOR,0.875,Saurabh Tiwari,saurabh tiwari,Sr.Adv,10222,2020-05-15,Applicant,majority_75pct+latest_agrees,most_frequent
509,240,Vikaram Singh Gulia,ADVOCATE,0.95,Vikaram Singh Gulia,vikaram singh gulia,Adv.,10168,2024-08-29,Intervenor,unanimous_3plus+latest_agrees,most_frequent
935,240,Vikaram Singh Gulia,ADVOCATE,0.95,Vikaram Singh Gulia,vikaram singh gulia,Adv.,10300,2021-10-30,Union of India,unanimous_3plus+latest_agrees,most_frequent
1625,240,Vikaram Singh Gulia,ADVOCATE,0.95,Vikaram Singh Gulia,vikaram singh gulia,Advocate,10518,2021-06-10,Intervenor,unanimous_3plus+latest_agrees,most_frequent
2752,240,Vikaram Singh Gulia,ADVOCATE,0.95,Vikaram Singh Gulia,vikaram singh gulia,Advocate,10880,2023-09-27,Intervenor,unanimous_3plus+latest_agrees,most_frequent
3421,240,Vikaram Singh Gulia,ADVOCATE,0.95,Vikaram Singh Gulia,vikaram singh gulia,advocate,11097,2020-03-09,Intervenor,unanimous_3plus+latest_agrees,most_frequent
515,241,J. Vasanth,AOR,0.95,J. Vasanth,j vasanth,Advocate-on-Record,10171,2021-02-08,Union of India,unanimous_3plus+latest_agrees,most_frequent
545,241,J. Vasanth,AOR,0.95,J. Vasanth,j vasanth,Advocate on Record,10178,2018-05-25,Intervenor,unanimous_3plus+latest_agrees,most_frequent
788,241,J. Vasanth,AOR,0.95,J. Vasanth,j vasanth,AoR,10256,2024-12-21,Union of India,unanimous_3plus+latest_agrees,most_frequent
2833,241,J. Vasanth,AOR,0.95,J. Vasanth,j vasanth,A.O.R.,10904,2024-09-02,Intervenor,unanimous_3plus+latest_agrees,most_frequent
3411,241,J. Vasanth,AOR,0.95,J. Vasanth,j vasanth,Advocate on Record,11094,2019-02-07,Union of India,unanimous_3plus+latest_agrees,most_frequent
3482,241,J. Vasanth,AOR,0.95,J. Vasanth,j vasanth,A.O.R.,11118,2020-12-20,Respondent,unanimous_3plus+latest_agrees,most_frequent
521,242,Sughosh Suramanyam,ADVOCATE,0.95,Sughosh Suramanyam,sughosh suramanyam,Advocate ,10172,2025-04-22,Union of India,unanimous_3plus+latest_agrees,most_frequent
2063,242,Sughosh Suramanyam,ADVOCATE,0.95,Sughosh Suramanyam,sughosh suramanyam,advocate,10661,2018-04-01,Respondent,unanimous_3plus+latest_agrees,most_frequent
2267,242,Sughosh Suramanyam,ADVOCATE,0.95,Sughosh Suramanyam,sughosh suramanyam,Adv.,10728,2023-10-29,Petitioner,unanimous_3plus+latest_agrees,most_frequent
2817,242,Sughosh Suramanyam,ADVOCATE,0.95,Sughosh Suramanyam,sughosh suramanyam,Advocate ,10900,2021-05-07,Union of India,unanimous_3plus+latest_agrees,most_frequent
3437,242,Sughosh Suramanyam,ADVOCATE,0.95,Sughosh Suramanyam,sughosh suramanyam,Adv.,11103,2020-10-28,Respondent,unanimous_3plus+latest_agrees,most_frequent
531,243,Arvind P. Data,SENIOR,0.95,Arvind P. Data,arvind p data,Sr. Adv.,10175,2025-08-20,Respondent,unanimous_3plus+latest_agrees,most_frequent
1118,243,Arvind P. Data,SENIOR,0.95,Arvind P. Data,arvind p data,Sr. Adv.,10351,2025-11-26,Applicant,unanimous_3plus+latest_agrees,most_frequent
1824,243,Arvind P. Data,SENIOR,0.95,Arvind P. Data,arvind p data,Sr. Adv.,10578,2018-05-14,Intervenor,unanimous_3plus+latest_agrees,most_frequent
2249,243,Arvind P. Data,SENIOR,0.95,Arvind P. Data,arvind p data,Senior Adv.,10722,2018-11-24,State,unanimous_3plus+latest_agrees,most_frequent
2341,243,Arvind P. Data,SENIOR,0.95,Arvind P. Data,arvind p data,Sr. Adv.,10751,2024-03-17,Intervenor,unanimous_3plus+latest_agrees,most_frequent
3024,243,Arvind P. Data,SENIOR,0.95,Arvind P. Data,arvind p data,Sr. Adv.,10966,2025-05-23,Applicant,unanimous_3plus+latest_agrees,most_frequent
532,244,Sughosh Subnramanyam,ADVOCATE,0.95,Sughosh Subnramanyam,sughosh subnramanyam,Advocate,10175,2025-08-20,Respondent,unanimous_3plus+latest_agrees,most_frequent
2317,244,Sughosh Subnramanyam,ADVOCATE,0.95,Sughosh Subnramanyam,sughosh subnramanyam,Advocate,10742,2021-08-17,Intervenor,unanimous_3plus+latest_agrees,most_frequent
2476,244,Sughosh Subnramanyam,ADVOCATE,0.95,Sughosh Subnramanyam,sughosh subnramanyam,advocate,10794,2021-03-24,Petitioner,unanimous_3plus+latest_agrees,most_frequent
533,245,Aditya Bhanu Meekhra,SENIOR,0.875,Aditya Bhanu Meekhra,aditya bhanu meekhra,Sr. Advocate,10176,2025-05-08,State,majority_75pct+latest_agrees,most_frequent
3054,245,Aditya Bhanu Meekhra,SENIOR,0.875,Aditya Bhanu Meekhra,aditya bhanu meekhra,Sr. Advocate,10978,2019-06-17,Petitioner,majority_75pct+latest_agrees,most_frequent
534,246,Varun Cahndiok,AOR,0.945,Varun Cahndiok,varun cahndiok,AOR,10176,2025-05-08,State,unanimous_3plus+latest_agrees,most_frequent
1270,246,Varun Cahndiok,AOR,0.945,Varun Cahndiok,varun cahndiok,AOR,10400,2018-10-25,Union of India,unanimous_3plus+latest_agrees,most_frequent
1901,246,Varun Cahndiok,AOR,0.948,Varun Chandiok,varun chandiok,AOR,10604,2020-11-21,Union of India,unanimous_3plus+latest_agrees,most_frequent
2321,246,Varun Cahndiok,AOR,0.948,Varun Chandiok,varun chandiok,Advocate-on-Record,10744,2024-03-03,Applicant,unanimous_3plus+latest_agrees,most_frequent
3361,246,Varun Cahndiok,AOR,0.94,Varun Chandhiok,varun chandhiok,A.O.R.,11080,2022-12-08,Applicant,unanimous_3plus+latest_agrees,most_frequent
3428,246,Varun Cahndiok,AOR,0.945,Varun Cahndiok,varun cahndiok,Advocate-on-Record,11100,2018-10-06,Petitioner,unanimous_3plus+latest_agrees,most_frequent
538,247,Ranjit Kapoor,AOR,0.95,Ranjit Kapoor,ranjit kapoor,A.O.R.,10177,2020-11-28,State,unanimous_3plus+latest_agrees,most_frequent
787,247,Ranjit Kapoor,AOR,0.95,Ranjit Kapoor,ranjit kapoor,AOR,10256,2024-12-21,Union of India,unanimous_3plus+latest_agrees,most_frequent
2015,247,Ranjit Kapoor,AOR,0.95,Ranjit Kapoor,ranjit kapoor,AOR,10645,2023-07-08,State,unanimous_3plus+latest_agrees,most_frequent
2182,247,Ranjit Kapoor,AOR,0.95,Ranjit Kapoor,ranjit kapoor,Advocate-on-Record,10699,2020-02-17,Intervenor,unanimous_3plus+latest_agrees,most_frequent
544,248,P V Yogenshwaran,AOR,0.95,P V Yogenshwaran,p v yogenshwaran,A.O.R.,10178,2018-05-25,Intervenor,unanimous_3plus+latest_agrees,most_frequent
1551,248,P V Yogenshwaran,AOR,0.95,P V Yogenshwaran,p v yogenshwaran,Advocate on Record,10493,2019-09-05,Intervenor,unanimous_3plus+latest_agrees,most_frequent
2116,248,P V Yogenshwaran,AOR,0.95,P V Yogenshwaran,p v yogenshwaran,Advocate on Record,10678,2018-06-22,Applicant,unanimous_3plus+latest_agrees,most_frequent
2725,248,P V Yogenshwaran,AOR,0.95,P V Yogenshwaran,p v yogenshwaran,AoR,10870,2023-08-13,Petitioner,unanimous_3plus+latest_agrees,most_frequent
552,249,Shrisatya Mohanty,AOR,0.94,Srisatya Mohnaty,srisatya mohnaty,A.O.R.,10181,2025-02-27,State,unanimous_3plus+latest_agrees,most_frequent
1043,249,Shrisatya Mohanty,AOR,0.946,Shrisatya Mohanty,shrisatya mohanty,Advocate on Record,10331,2021-12-13,Intervenor,unanimous_3plus+latest_agrees,most_frequent
2089,249,Shrisatya Mohanty,AOR,0.949,Srisatya Mohanty,srisatya mohanty,AOR,10670,2020-01-14,Respondent,unanimous_3plus+latest_agrees,most_frequent
2204,249,Shrisatya Mohanty,AOR,0.946,Shrisatya Mohanty,shrisatya mohanty,Advocate on Record,10707,2022-01-31,Intervenor,unanimous_3plus+latest_agrees,most_frequent
2582,249,Shrisatya Mohanty,AOR,0.949,Srisatya Mohanty,srisatya mohanty,AoR,10826,2022-09-06,Respondent,unanimous_3plus+latest_agrees,most_frequent
553,250,Soumya Sannidhanan,ADVOCATE,0.95,Soumya Sannidhanan,soumya sannidhanan,Advocate,10181,2025-02-27,State,unanimous_3plus+latest_agrees,longest
1290,250,Soumya Sannidhanan,ADVOCATE,0.95,Soumya Sannidhana,soumya sannidhana,Advocate,10407,2025-02-10,Respondent,unanimous_3plus+latest_agrees,longest
1919,250,Soumya Sannidhanan,ADVOCATE,0.95,Soumya Sannidhanam,soumya sannidhanam,Adv.,10610,2023-01-05,Petitioner,unanimous_3plus+latest_agrees,longest
560,251,Chitra Y. Parande,ADVOCATE,0.6,Chitra Y. Parande,chitra y parande,Advocate ,10182,2025-07-14,Union of India,single_appearance+latest_agrees,longest
561,252,Abhishek K. M. Panday,SENIOR,0.95,Abhishek K. M. Panday,abhishek k m panday,Sr. Advocate,10183,2019-11-28,Applicant,unanimous_3plus+latest_agrees,most_frequent
1678,252,Abhishek K. M. Panday,SENIOR,0.95,Abhishek K. M. Panday,abhishek k m panday,Sr. Adv.,10536,2025-10-31,Respondent,unanimous_3plus+latest_agrees,most_frequent
2181,252,Abhishek K. M. Panday,SENIOR,0.95,Abhishek K. M. Panday,abhishek k m panday,Senior Adv.,10699,2020-02-17,Intervenor,unanimous_3plus+latest_agrees,most_frequent
3486,252,Abhishek K. M. Panday,SENIOR,0.95,Abhishek K. M. Panday,abhishek k m panday,Senior Adv.,11119,2023-07-08,Respondent,unanimous_3plus+latest_agrees,most_frequent
569,253,Aditya Shankar Prasad,SENIOR,0.95,Aditya Prasad,aditya prasad,Senior Advocate,10185,2019-06-09,Applicant,unanimous_3plus+latest_agrees,longest
1228,253,Aditya Shankar Prasad,SENIOR,0.923,Aditya Prashad,aditya prashad,Sr. Advocate,10387,2019-03-02,Respondent,unanimous_3plus+latest_agrees,longest
2442,253,Aditya Shankar Prasad,SENIOR,0.87,Aditya Shankar Prasad,aditya shankar prasad,Senior Advocate,10783,2020-12-26,State,unanimous_3plus+latest_agrees,longest
3287,253,Aditya Shankar Prasad,SENIOR,0.95,Aditya Prasad,aditya prasad,Senior Advocate,11057,2021-07-03,Intervenor,unanimous_3plus+latest_agrees,longest
572,254,Ramneek Singh,AOR,0.95,Ramneek Singh,ramneek singh,AOR,10187,2021-10-06,Applicant,unanimous_3plus+latest_agrees,most_frequent
2084,254,Ramneek Singh,AOR,0.95,Ramneek Singh,ramneek singh,A.O.R.,10668,2019-08-22,Petitioner,unanimous_3plus+latest_agrees,most_frequent
2228,254,Ramneek Singh,AOR,0.95,Ramneek Singh,ramneek singh,AoR,10715,2020-04-07,Petitioner,unanimous_3plus+latest_agrees,most_frequent
576,255,Gulafsha Kureshi,AOR,0.95,Gulafsha Kureshi,gulafsha kureshi,AoR,10187,2021-10-06,Applicant,unanimous_3plus+latest_agrees,most_frequent
1455,255,Gulafsha Kureshi,AOR,0.95,Gulafsha Kureshi,gulafsha kureshi,AOR,10461,2019-12-14,State,unanimous_3plus+latest_agrees,most_frequent
2642,255,Gulafsha Kureshi,AOR,0.95,Gulafsha Kureshi,gulafsha kureshi,Advocate-on-Record,10846,2024-10-12,State,unanimous_3plus+latest_agrees,most_frequent
3222,255,Gulafsha Kureshi,AOR,0.95,Gulafsha Kureshi,gulafsha kureshi,A.O.R.,11033,2025-06-06,Respondent,unanimous_3plus+latest_agrees,most_frequent
582,256,K Ramakanth Reddy,AOR,0.95,K Ramakanth Reddy,k ramakanth reddy,Advocate-on-Record,10190,2021-09-19,Union of India,unanimous_3plus+latest_agrees,most_frequent
716,256,K Ramakanth Reddy,AOR,0.95,K Ramakanth Reddy,k ramakanth reddy,Advocate-on-Record,10234,2021-01-10,Intervenor,unanimous_3plus+latest_agrees,most_frequent
1934,256,K Ramakanth Reddy,AOR,0.95,K Ramakanth Reddy,k ramakanth reddy,Advocate-on-Record,10615,2018-10-20,Petitioner,unanimous_3plus+latest_agrees,most_frequent
2314,256,K Ramakanth Reddy,AOR,0.95,K. Ramakantha Reddy,k ramakantha reddy,Advocate-on-Record,10741,2025-02-06,State,unanimous_3plus+latest_agrees,most_frequent
586,257,Rahul Kushwahan,ADVOCATE,0.875,Rahul Kushwahan,rahul kushwahan,advocate,10191,2021-04-19,State,majority_75pct+latest_agrees,most_frequent
1049,257,Rahul Kushwahan,ADVOCATE,0.875,Rahul Kushwahan,rahul kushwahan,advocate,10333,2025-07-24,Applicant,majority_75pct+latest_agrees,most_frequent
590,258,Vanessa Joan Rodrigues,AOR,1.0,Vanessa Joan Rodrigues,vanessa joan rodrigues,AoR,10192,2023-04-12,Petitioner,aor_registry_match,registry(sim=1.00)
591,259,Praneet Day,ADVOCATE,0.95,Praneet Day,praneet day,advocate,10192,2023-04-12,Petitioner,unanimous_3plus+latest_agrees,most_frequent
892,259,Praneet Day,ADVOCATE,0.95,Praneet Day,praneet day,Adv.,10288,2023-07-31,Applicant,unanimous_3plus+latest_agrees,most_frequent
1468,259,Praneet Day,ADVOCATE,0.95,Praneet Day,praneet day,advocate,10465,2021-11-14,State,unanimous_3plus+latest_agrees,most_frequent
1503,259,Praneet Day,ADVOCATE,0.95,Praneet Day,praneet day,Adv.,10478,2024-06-02,Respondent,unanimous_3plus+latest_agrees,most_frequent
1913,259,Praneet Day,ADVOCATE,0.95,Praneet Day,praneet day,Adv.,10608,2021-03-11,Union of India,unanimous_3plus+latest_agrees,most_frequent
3029,259,Praneet Day,ADVOCATE,0.95,Praneet Day,praneet day,Adv.,10968,2020-05-09,Union of India,unanimous_3plus+latest_agrees,most_frequent
596,260,Atiga Sigha,AOR,0.875,Atiga Sigha,atiga sigha,AOR,10193,2024-07-18,Intervenor,majority_75pct+latest_agrees,most_frequent
1920,260,Atiga Sigha,AOR,0.875,Atiga Sigha,atiga sigha,Advocate on Record,10610,2023-01-05,Petitioner,majority_75pct+latest_agrees,most_frequent
602,261,Percy Pardiwalla,ADVOCATE,0.95,Percy Pardiwalla,percy pardiwalla,Advocate,10194,2018-10-19,State,unanimous_3plus+latest_agrees,most_frequent
3101,261,Percy Pardiwalla,ADVOCATE,0.95,Percy Pardiwalla,percy pardiwalla,Advocate ,10992,2022-05-25,Respondent,unanimous_3plus+latest_agrees,most_frequent
3435,261,Percy Pardiwalla,ADVOCATE,0.95,Percy Pardiwalla,percy pardiwalla,Advocate,11102,2021-12-10,Respondent,unanimous_3plus+latest_agrees,most_frequent
606,262,Shamik Shirishbhai Sanjanwala,AOR,0.792,Shamik Shirishbhai Sanjanwala,shamik shirishbhai sanjanwala,AOR,10195,2023-08-12,Petitioner,majority_75pct+latest_agrees,longest
3185,262,Shamik Shirishbhai Sanjanwala,AOR,0.792,Shamik Sanjanwala,shamik sanjanwala,A.O.R.,11020,2023-01-06,Respondent,majority_75pct+latest_agrees,longest
610,263,Naman N.,AOR,0.95,Naman N.,naman n,Advocate-on-Record,10196,2022-04-13,Intervenor,unanimous_3plus+latest_agrees,most_frequent
973,263,Naman N.,AOR,0.95,Naman N.,naman n,AOR,10313,2024-03-16,State,unanimous_3plus+latest_agrees,most_frequent
1192,263,Naman N.,AOR,0.95,Naman N.,naman n,Advocate on Record,10375,2025-03-15,Intervenor,unanimous_3plus+latest_agrees,most_frequent
2380,263,Naman N.,AOR,0.95,Naman N.,naman n,AoR,10764,2022-11-14,State,unanimous_3plus+latest_agrees,most_frequent
3136,263,Naman N.,AOR,0.95,Naman N.,naman n,Advocate-on-Record,11003,2023-05-30,State,unanimous_3plus+latest_agrees,most_frequent
619,264,Sachita Chawla,ADVOCATE,0.95,Sachita Chawla,sachita chawla,Adv.,10199,2024-05-21,State,unanimous_3plus+latest_agrees,most_frequent
1127,264,Sachita Chawla,ADVOCATE,0.95,Sachita Chawla,sachita chawla,advocate,10353,2020-03-15,Applicant,unanimous_3plus+latest_agrees,most_frequent
2684,264,Sachita Chawla,ADVOCATE,0.95,Sachita Chawla,sachita chawla,Advocate,10858,2024-05-31,Intervenor,unanimous_3plus+latest_agrees,most_frequent
2715,264,Sachita Chawla,ADVOCATE,0.95,Sachita Chawla,sachita chawla,Advocate,10868,2025-09-27,Intervenor,unanimous_3plus+latest_agrees,most_frequent
3084,264,Sachita Chawla,ADVOCATE,0.95,Sachita Chawla,sachita chawla,Adv.,10987,2019-01-16,Applicant,unanimous_3plus+latest_agrees,most_frequent
620,265,R. Kumar Chaurasia,AOR,0.875,R. Kumar Chaurasia,r kumar chaurasia,AoR,10200,2020-01-09,Petitioner,majority_75pct+latest_agrees,most_frequent
2441,265,R. Kumar Chaurasia,AOR,0.875,R. Kumar Chaurasia,r kumar chaurasia,AoR,10782,2023-11-18,Respondent,majority_75pct+latest_agrees,most_frequent
622,266,Atmaram N. S. Nadkarini,ADVOCATE,0.95,Atmaram N. S. Nadhkarni,atmaram n s nadhkarni,Adv.,10201,2025-01-28,Respondent,unanimous_3plus+latest_agrees,most_frequent
689,266,Atmaram N. S. Nadkarini,ADVOCATE,0.95,Atmaram N. S. Nadkarini,atmaram n s nadkarini,Advocate ,10224,2025-12-22,Applicant,unanimous_3plus+latest_agrees,most_frequent
890,266,Atmaram N. S. Nadkarini,ADVOCATE,0.95,Atmaram N. S. Nadkarini,atmaram n s nadkarini,Advocate,10287,2023-08-04,State,unanimous_3plus+latest_agrees,most_frequent
1646,266,Atmaram N. S. Nadkarini,ADVOCATE,0.95,Atmaram N. S. Nadkarni,atmaram n s nadkarni,advocate,10524,2025-09-04,Applicant,unanimous_3plus+latest_agrees,most_frequent
1937,266,Atmaram N. S. Nadkarini,ADVOCATE,0.95,Atmaram N. S. Nadkarni,atmaram n s nadkarni,Advocate ,10616,2020-07-23,Union of India,unanimous_3plus+latest_agrees,most_frequent
2745,266,Atmaram N. S. Nadkarini,ADVOCATE,0.95,Atmaram N. S. Nadkarni,atmaram n s nadkarni,Advocate ,10877,2019-05-22,Petitioner,unanimous_3plus+latest_agrees,most_frequent
3039,266,Atmaram N. S. Nadkarini,ADVOCATE,0.95,Atmaram N. S. Nadhkarni,atmaram n s nadhkarni,Advocate,10972,2018-03-04,Intervenor,unanimous_3plus+latest_agrees,most_frequent
3285,266,Atmaram N. S. Nadkarini,ADVOCATE,0.95,Atmaram N. S. Nadkarini,atmaram n s nadkarini,Adv.,11055,2025-06-11,Applicant,unanimous_3plus+latest_agrees,most_frequent
625,267,Roshni Shrivastava,ADVOCATE,0.95,Roshni Shrivastava,roshni shrivastava,advocate,10202,2018-08-26,Petitioner,unanimous_3plus+latest_agrees,most_frequent
1144,267,Roshni Shrivastava,ADVOCATE,0.95,Roshni Shrivastava,roshni shrivastava,Adv.,10358,2024-03-29,Union of India,unanimous_3plus+latest_agrees,most_frequent
1167,267,Roshni Shrivastava,ADVOCATE,0.95,Roshni Shrivastava,roshni shrivastava,advocate,10365,2024-03-03,Union of India,unanimous_3plus+latest_agrees,most_frequent
1946,267,Roshni Shrivastava,ADVOCATE,0.95,Roshni Shrivastava,roshni shrivastava,Advocate,10620,2023-11-04,State,unanimous_3plus+latest_agrees,most_frequent
2858,267,Roshni Shrivastava,ADVOCATE,0.95,Roshni Shrivastava,roshni shrivastava,Adv.,10912,2023-11-19,Respondent,unanimous_3plus+latest_agrees,most_frequent
628,268,Yashas. J.,ADVOCATE,0.875,Yashas. J.,yashas j,Advocate ,10203,2020-05-07,Respondent,majority_75pct+latest_agrees,most_frequent
2361,268,Yashas. J.,ADVOCATE,0.875,Yashas. J.,yashas j,Adv.,10758,2021-08-22,State,majority_75pct+latest_agrees,most_frequent
629,269,Anu Chatrath Sr. Dag,SENIOR,0.95,Anu Chatrath Sr. Dag,anu chatrath dag,Senior Advocate,10203,2020-05-07,Respondent,unanimous_3plus+latest_agrees,most_frequent
1509,269,Anu Chatrath Sr. Dag,SENIOR,0.95,Anu Chatrath Sr. Dag,anu chatrath dag,Sr. Advocate,10480,2022-07-19,Intervenor,unanimous_3plus+latest_agrees,most_frequent
2186,269,Anu Chatrath Sr. Dag,SENIOR,0.95,Anu Chatrath Sr. Dag,anu chatrath dag,Sr. Adv.,10701,2021-02-01,Intervenor,unanimous_3plus+latest_agrees,most_frequent
632,270,Ritwik,SENIOR,1.0,Ritwik,ritwik,Senior Adv.,10204,2019-10-11,State,sr_registry_match,registry(sim=1.00)
1508,270,Ritwik,SENIOR,1.0,Ritwik,ritwik,Sr.Adv,10480,2022-07-19,Intervenor,sr_registry_match,registry(sim=1.00)
1763,270,Ritwik,SENIOR,1.0,Ritwik,ritwik,Sr. Adv.,10559,2023-10-17,Intervenor,sr_registry_match,registry(sim=1.00)
1852,270,Ritwik,SENIOR,1.0,Ritwik,ritwik,Senior Adv.,10588,2025-11-10,Union of India,sr_registry_match,registry(sim=1.00)
3450,270,Ritwik,SENIOR,1.0,Ritwik,ritwik,Sr. Adv.,11108,2024-10-12,Respondent,sr_registry_match,registry(sim=1.00)
646,271,Shivani Singh Varuna,ADVOCATE,0.95,Shivani Singh Varuna,shivani singh varuna,Adv.,10209,2018-02-27,Union of India,unanimous_3plus+latest_agrees,most_frequent
927,271,Shivani Singh Varuna,ADVOCATE,0.95,Shivani Singh Varuna,shivani singh varuna,Advocate ,10298,2022-01-28,Applicant,unanimous_3plus+latest_agrees,most_frequent
1461,271,Shivani Singh Varuna,ADVOCATE,0.95,Shivani Singh Varuna,shivani singh varuna,Advocate ,10463,2018-11-15,Intervenor,unanimous_3plus+latest_agrees,most_frequent
1464,271,Shivani Singh Varuna,ADVOCATE,0.95,Shivani Singh Varuna,shivani singh varuna,advocate,10463,2018-11-15,Intervenor,unanimous_3plus+latest_agrees,most_frequent
2775,271,Shivani Singh Varuna,ADVOCATE,0.95,Shivani Singh Varuna,shivani singh varuna,Advocate ,10887,2019-04-27,Respondent,unanimous_3plus+latest_agrees,most_frequent
648,272,Santosh Malligwad,ADVOCATE,0.95,Santosh Malligwad,santosh malligwad,Advocate,10210,2023-12-16,Respondent,unanimous_3plus+latest_agrees,most_frequent
756,272,Santosh Malligwad,ADVOCATE,0.95,Santosh Malligwad,santosh malligwad,Adv.,10247,2018-11-04,Applicant,unanimous_3plus+latest_agrees,most_frequent
1037,272,Santosh Malligwad,ADVOCATE,0.95,Santosh Malligwad,santosh malligwad,advocate,10329,2019-12-30,Intervenor,unanimous_3plus+latest_agrees,most_frequent
1985,272,Santosh Malligwad,ADVOCATE,0.95,Santosh Malligwad,santosh malligwad,advocate,10634,2024-01-24,Union of India,unanimous_3plus+latest_agrees,most_frequent
651,273,Suchika Jain,AOR,0.95,Suchika Jain,suchika jain,AoR,10210,2023-12-16,Respondent,unanimous_3plus+latest_agrees,most_frequent
